,Clay_Up,Silt_Up,Sand_Up,Clay_Down,Silt_Down,Sand_Down,OC_Up,OC_Down,BD_Up,BD_Down,AWC_Up,AWC_Down,K_Up,K_Down,PCP_WW,PCP_SM,IRR_SM,PCP_RY,TMP_AV,TMP_MX,TMP_MN
351,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,216.5,443.3,31,550.2,9.75235294117647,14.7882352941176,4.71647058823529
352,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,120.5,363.5,31,489.9,8.86462598425197,13.7873307086614,3.94191732283464
353,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,64.1,289.9,31,364.9,9.42181102362205,14.4511614173228,4.39245669291338
354,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,110.0,457.7,31,605.3,10.2375984251969,15.1555118110236,5.31968503937008
355,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,200.5,395.1,31,564.3,9.34607843137255,14.0905882352941,4.60156862745098
356,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,121.0,358.3,31,476.9,10.0600118110236,15.3490354330709,4.77098818897638
357,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,129.7,275.9,31,416.9,7.64074803149606,12.2062992125984,3.0751968503937
358,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,72.0,359.3,31,441.6,7.8494094488189,14.1177165354331,1.58110236220472
359,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,102.7,450.1,31,584.1,7.65379215686275,13.6136470588235,1.69393333333333
360,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,111.1,226.5,41,326.4,8.45753543307087,13.6738031496063,3.24126771653543
361,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,99.8,696.8,31,848.5,8.99153543307087,14.2204724409449,3.76259842519685
362,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,96.5,730.7,31,797.0,9.08664566929134,14.3149606299213,3.85833070866142
363,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,42.2,629.2,31,695.0,9.14529411764706,14.5298039215686,3.76078431372549
364,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,138.3,169.8,41,301.3,8.87323622047244,13.8142165354331,3.93225984251968
365,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,274.7,221.0,41,514.8,9.26240157480315,14.1224409448819,4.40236220472441
366,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,92.0,192.8,41,269.6,10.0015748031496,15.0751968503937,4.92795275590551
367,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,65.3,150.1,168,242.1,9.0164705882353,14.2298039215686,3.80313725490196
368,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,116.2,209.0,41,322.6,8.88070866141732,13.6889763779528,4.07244094488189
369,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,139.0,260.0,31,408.2,10.5862047244095,15.8496141732283,5.32279133858268
370,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,124.4,232.0,41,467.4,8.41279527559055,12.8086614173228,4.01692913385827
371,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,216.5,443.3,31,550.2,9.75235294117647,14.7882352941176,4.71647058823529
372,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,120.5,363.5,31,489.9,8.86462598425197,13.7873307086614,3.94191732283464
373,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,64.1,289.9,31,364.9,9.42181102362205,14.4511614173228,4.39245669291338
374,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,110.0,457.7,31,605.3,10.2375984251969,15.1555118110236,5.31968503937008
375,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,200.5,395.1,31,564.3,9.34607843137255,14.0905882352941,4.60156862745098
376,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,121.0,358.3,31,476.9,10.0600118110236,15.3490354330709,4.77098818897638
377,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,129.7,275.9,31,416.9,7.64074803149606,12.2062992125984,3.0751968503937
378,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,72.0,359.3,31,441.6,7.8494094488189,14.1177165354331,1.58110236220472
379,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,102.7,450.1,31,584.1,7.65379215686275,13.6136470588235,1.69393333333333
380,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,111.1,226.5,41,326.4,8.45753543307087,13.6738031496063,3.24126771653543
381,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,99.8,696.8,31,848.5,8.99153543307087,14.2204724409449,3.76259842519685
382,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,96.5,730.7,31,797.0,9.08664566929134,14.3149606299213,3.85833070866142
383,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,42.2,629.2,31,695.0,9.14529411764706,14.5298039215686,3.76078431372549
384,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,138.3,169.8,41,301.3,8.87323622047244,13.8142165354331,3.93225984251968
385,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,274.7,221.0,41,514.8,9.26240157480315,14.1224409448819,4.40236220472441
386,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,92.0,192.8,41,269.6,10.0015748031496,15.0751968503937,4.92795275590551
387,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,65.3,150.1,168,242.1,9.0164705882353,14.2298039215686,3.80313725490196
388,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,116.2,209.0,41,322.6,8.88070866141732,13.6889763779528,4.07244094488189
389,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,139.0,260.0,31,408.2,10.5862047244095,15.8496141732283,5.32279133858268
390,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,124.4,232.0,41,467.4,8.41279527559055,12.8086614173228,4.01692913385827
391,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,216.5,443.3,31,550.2,9.75235294117647,14.7882352941176,4.71647058823529
392,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,120.5,363.5,31,489.9,8.86462598425197,13.7873307086614,3.94191732283464
393,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,64.1,289.9,31,364.9,9.42181102362205,14.4511614173228,4.39245669291338
394,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,110.0,457.7,31,605.3,10.2375984251969,15.1555118110236,5.31968503937008
395,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,200.5,395.1,31,564.3,9.34607843137255,14.0905882352941,4.60156862745098
396,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,121.0,358.3,31,476.9,10.0600118110236,15.3490354330709,4.77098818897638
397,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,129.7,275.9,31,416.9,7.64074803149606,12.2062992125984,3.0751968503937
398,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,72.0,359.3,31,441.6,7.8494094488189,14.1177165354331,1.58110236220472
399,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,102.7,450.1,31,584.1,7.65379215686275,13.6136470588235,1.69393333333333
400,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,91.6,329.2,31,426.8,7.58996062992126,13.859842519685,1.32007874015748
401,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,102.9,641.4,31,730.4,8.15858267716535,14.2025,2.11466929133858
402,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,170.4,595.6,31,737.4,8.01417322834646,14.2448818897638,1.78346456692913
403,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,81.2,548.1,31,645.6,7.9943137254902,14.4937254901961,1.49490196078431
404,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,129.9,142.1,168,276.8,7.99566929133858,13.853937007874,2.13740157480315
405,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,164.3,165.9,41,343.0,8.51850787401575,14.1661417322835,2.87087007874016
406,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,110.4,339.4,31,437.1,9.09915748031496,15.2568267716535,2.9414842519685
407,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,91.0,201.5,41,367.6,8.01117647058824,14.0741176470588,1.94823529411765
408,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,157.9,159.2,41,301.7,8.31850393700787,13.9251968503937,2.71181102362205
409,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,134.7,256.7,31,381.1,9.59448818897638,15.992125984252,3.19685039370079
410,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,157.1,153.7,168,419.0,7.65462598425197,13.0622913385827,2.24696062992126
411,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,195.3,333.0,31,425.2,8.96112941176471,15.0331921568627,2.88906274509804
412,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,100.2,407.3,31,510.5,7.80216535433071,13.9267716535433,1.67755905511811
413,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,51.7,255.3,41,323.1,8.52874015748031,14.5905511811024,2.46692913385827
414,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,101.4,292.5,31,469.7,10.0009842519685,15.2503937007874,4.75157480314961
415,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,223.6,460.0,31,654.5,9.34607843137255,14.0905882352941,4.60156862745098
416,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,112.0,306.2,31,440.1,10.0600118110236,15.3490354330709,4.77098818897638
417,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,115.7,322.5,31,407.3,7.64074803149606,12.2062992125984,3.0751968503937
418,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,74.9,446.4,31,545.3,7.8494094488189,14.1177165354331,1.58110236220472
419,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,155.4,529.4,31,737.0,7.65379215686275,13.6136470588235,1.69393333333333
420,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,91.6,329.2,31,426.8,7.58996062992126,13.859842519685,1.32007874015748
421,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,102.9,641.4,31,730.4,8.15858267716535,14.2025,2.11466929133858
422,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,170.4,595.6,31,737.4,8.01417322834646,14.2448818897638,1.78346456692913
423,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,81.2,548.1,31,645.6,7.9943137254902,14.4937254901961,1.49490196078431
424,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,129.9,142.1,168,276.8,7.99566929133858,13.853937007874,2.13740157480315
425,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,164.3,165.9,41,343.0,8.51850787401575,14.1661417322835,2.87087007874016
426,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,110.4,339.4,31,437.1,9.09915748031496,15.2568267716535,2.9414842519685
427,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,91.0,201.5,41,367.6,8.01117647058824,14.0741176470588,1.94823529411765
428,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,157.9,159.2,41,301.7,8.31850393700787,13.9251968503937,2.71181102362205
429,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,134.7,256.7,31,381.1,9.59448818897638,15.992125984252,3.19685039370079
430,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,157.1,153.7,168,419.0,7.65462598425197,13.0622913385827,2.24696062992126
431,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,195.3,333.0,31,425.2,8.96112941176471,15.0331921568627,2.88906274509804
432,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,100.2,407.3,31,510.5,7.80216535433071,13.9267716535433,1.67755905511811
433,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,51.7,255.3,41,323.1,8.52874015748031,14.5905511811024,2.46692913385827
434,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,101.4,292.5,31,469.7,10.0009842519685,15.2503937007874,4.75157480314961
435,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,223.6,460.0,31,654.5,9.34607843137255,14.0905882352941,4.60156862745098
436,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,112.0,306.2,31,440.1,10.0600118110236,15.3490354330709,4.77098818897638
437,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,115.7,322.5,31,407.3,7.64074803149606,12.2062992125984,3.0751968503937
438,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,74.9,446.4,31,545.3,7.8494094488189,14.1177165354331,1.58110236220472
439,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,155.4,529.4,31,737.0,7.65379215686275,13.6136470588235,1.69393333333333
440,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,92.1,349.6,31,434.3,7.69662992125984,13.4969488188976,1.89631102362205
441,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,92.8,447.6,31,540.1,8.58366141732284,14.1696850393701,2.99763779527559
442,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,143.6,649.6,31,759.8,8.70133070866142,14.2375551181102,3.1651062992126
443,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,48.4,614.9,31,683.8,8.63960784313725,14.5337254901961,2.74549019607843
444,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,115.6,205.6,41,316.9,8.53799212598425,13.9314960629921,3.14448818897638
445,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,175.2,192.2,41,377.0,8.88799212598425,14.1287401574803,3.64724409448819
446,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,112.4,230.4,31,343.8,9.43267716535433,15.2188976377953,3.64645669291339
447,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,85.0,193.4,41,331.0,8.44372549019608,14.0129411764706,2.87450980392157
448,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,134.0,213.5,41,341.1,8.43255118110236,13.7028464566929,3.16225984251969
449,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,184.4,308.8,31,478.6,9.73169291338583,15.5972440944882,3.86614173228346
450,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,122.6,156.4,41,367.1,7.74169291338583,12.5535551181102,2.92983464566929
451,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,193.4,483.3,31,585.0,9.31622745098039,14.7682117647059,3.86423921568627
452,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,106.9,510.3,31,605.6,8.33149606299213,13.6448818897638,3.01811023622047
453,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,77.5,244.6,31,347.3,9.06594488188976,14.5385826771653,3.59330708661417
454,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,91.3,324.3,31,485.3,10.1704251968504,15.2451299212598,5.09572047244095
455,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,197.8,503.2,31,693.4,9.34607843137255,14.0905882352941,4.60156862745098
456,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,111.6,374.0,31,495.3,10.0600118110236,15.3490354330709,4.77098818897638
457,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,103.7,337.6,31,424.0,7.64074803149606,12.2062992125984,3.0751968503937
458,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,77.9,550.4,31,642.5,7.8494094488189,14.1177165354331,1.58110236220472
459,21,28,51,23,26,51,0.91,0.45,1.28,1.23,0.12,0.12,19.91,14.19,89.5,547.4,31,636.9,7.65379215686275,13.6136470588235,1.69393333333333
460,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,92.1,349.6,31,434.3,7.69662992125984,13.4969488188976,1.89631102362205
461,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,92.8,447.6,31,540.1,8.58366141732284,14.1696850393701,2.99763779527559
462,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,143.6,649.6,31,759.8,8.70133070866142,14.2375551181102,3.1651062992126
463,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,48.4,614.9,31,683.8,8.63960784313725,14.5337254901961,2.74549019607843
464,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,115.6,205.6,41,316.9,8.53799212598425,13.9314960629921,3.14448818897638
465,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,175.2,192.2,41,377.0,8.88799212598425,14.1287401574803,3.64724409448819
466,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,112.4,230.4,31,343.8,9.43267716535433,15.2188976377953,3.64645669291339
467,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,85.0,193.4,41,331.0,8.44372549019608,14.0129411764706,2.87450980392157
468,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,134.0,213.5,41,341.1,8.43255118110236,13.7028464566929,3.16225984251969
469,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,184.4,308.8,31,478.6,9.73169291338583,15.5972440944882,3.86614173228346
470,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,122.6,156.4,41,367.1,7.74169291338583,12.5535551181102,2.92983464566929
471,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,193.4,483.3,31,585.0,9.31622745098039,14.7682117647059,3.86423921568627
472,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,106.9,510.3,31,605.6,8.33149606299213,13.6448818897638,3.01811023622047
473,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,77.5,244.6,31,347.3,9.06594488188976,14.5385826771653,3.59330708661417
474,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,91.3,324.3,31,485.3,10.1704251968504,15.2451299212598,5.09572047244095
475,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,197.8,503.2,31,693.4,9.34607843137255,14.0905882352941,4.60156862745098
476,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,111.6,374.0,31,495.3,10.0600118110236,15.3490354330709,4.77098818897638
477,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,103.7,337.6,31,424.0,7.64074803149606,12.2062992125984,3.0751968503937
478,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,77.9,550.4,31,642.5,7.8494094488189,14.1177165354331,1.58110236220472
479,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,89.5,547.4,31,636.9,7.65379215686275,13.6136470588235,1.69393333333333
480,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,92.1,349.6,31,434.3,7.69662992125984,13.4969488188976,1.89631102362205
481,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,92.8,447.6,31,540.1,8.58366141732284,14.1696850393701,2.99763779527559
482,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,143.6,649.6,31,759.8,8.70133070866142,14.2375551181102,3.1651062992126
483,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,48.4,614.9,31,683.8,8.63960784313725,14.5337254901961,2.74549019607843
484,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,115.6,205.6,41,316.9,8.53799212598425,13.9314960629921,3.14448818897638
485,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,175.2,192.2,41,377.0,8.88799212598425,14.1287401574803,3.64724409448819
486,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,112.4,230.4,31,343.8,9.43267716535433,15.2188976377953,3.64645669291339
487,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,85.0,193.4,41,331.0,8.44372549019608,14.0129411764706,2.87450980392157
488,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,134.0,213.5,41,341.1,8.43255118110236,13.7028464566929,3.16225984251969
489,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,184.4,308.8,31,478.6,9.73169291338583,15.5972440944882,3.86614173228346
490,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,122.6,156.4,41,367.1,7.74169291338583,12.5535551181102,2.92983464566929
491,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,193.4,483.3,31,585.0,9.31622745098039,14.7682117647059,3.86423921568627
492,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,106.9,510.3,31,605.6,8.33149606299213,13.6448818897638,3.01811023622047
493,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,77.5,244.6,31,347.3,9.06594488188976,14.5385826771653,3.59330708661417
494,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,91.3,324.3,31,485.3,10.1704251968504,15.2451299212598,5.09572047244095
495,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,197.8,503.2,31,693.4,9.34607843137255,14.0905882352941,4.60156862745098
496,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,111.6,374.0,31,495.3,10.0600118110236,15.3490354330709,4.77098818897638
497,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,103.7,337.6,31,424.0,7.64074803149606,12.2062992125984,3.0751968503937
498,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,77.9,550.4,31,642.5,7.8494094488189,14.1177165354331,1.58110236220472
499,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,89.5,547.4,31,636.9,7.65379215686275,13.6136470588235,1.69393333333333
500,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,82.0,570.4,26,664.8,7.44882352941176,14.0039215686274,0.893725490196078
501,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,118.3,181.9,64,298.4,8.34833725490196,14.6002509803922,2.09642352941176
502,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,135.6,860.4,26,959.4,8.33372549019608,14.6125490196078,2.05490196078431
503,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,66.4,572.2,26,649.2,8.0939453125,14.659375,1.528515625
504,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,121.8,134.7,213,246.8,8.22403529411765,14.0653058823529,2.38276862745098
505,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,176.5,212.3,26,393.4,8.62961568627451,14.2545176470588,3.0047137254902
506,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,100.1,177.6,64,313.2,9.26509803921569,15.5305882352941,2.99960784313725
507,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,92.6,199.8,64,341.8,8.3328125,14.25390625,2.41171875
508,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,156.7,192.7,64,310.1,8.51058823529412,13.9223529411765,3.09882352941176
509,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,155.9,275.6,26,427.4,9.79450980392157,15.8341176470588,3.75490196078431
510,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,247.3,210.2,26,557.4,7.99745098039216,12.8819607843137,3.11294117647059
511,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,203.6,476.3,26,587.5,9.2966796875,14.8921875,3.701171875
512,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,121.3,408.9,26,518.4,8.32503529411765,13.8597725490196,2.79029411764706
513,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,78.3,294.4,26,402.6,9.09529411764706,14.8894117647059,3.30117647058823
514,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,108.4,286.9,26,469.3,10.8508784313725,15.9831960784314,5.71856078431373
515,20,24,57,23,21,48,0.91,0.45,1.3,1.5,0.11,0.11,24.64,15.92,227.2,414.6,26,609.5,10.048328125,14.70771484375,5.38894140625
