,a,b,c,d
313,-1.6018667947648172e-08,1.480975530998574e-05,-0.0089255797622087,0.2241109804422986
314,1.5392655040169863e-08,6.905738535115067e-06,-0.0094168507549414,0.1228993531346476
315,-3.4754786040070376e-08,2.5481629178259235e-05,-0.0072883457607292,0.2253434541240112
316,-1.5140178000194735e-09,1.3979221977433731e-05,-0.0093038328674863,0.0965491097419815
317,1.857904233536364e-08,4.394514064405569e-06,-0.0089371355579458,0.0743389793964383
318,-6.102506722172052e-09,1.8390575035387435e-05,-0.0103711932775218,0.0996847147198508
319,-5.667121893215975e-09,1.47072903139539e-05,-0.0077983236799672,1.0956442967436355
320,1.3263888456627302e-08,9.72639820899386e-06,-0.0102657346150046,0.3685010289416484
321,-1.4906118754153398e-08,2.555954001911653e-05,-0.0119400576341157,1.9796429558874635
322,1.4130406695192412e-08,5.973844357590354e-06,-0.0082916170126377,2.114487258247156
323,-2.04316595034108e-08,2.058086617393686e-05,-0.0104765907398179,1.6117486495122906
324,7.071904225360355e-08,-3.159308366590236e-05,-0.0030175420809434,0.1678457736726907
325,-7.38340823272991e-08,5.0149465050158495e-05,-0.0118666946725172,0.0974577346151994
326,4.666265762676147e-08,-1.8809912843087417e-05,-0.0072099246718362,0.0626399000095999
327,5.4433901821705016e-08,-1.4076690772381692e-05,-0.009346094176167,0.0840203746571486
328,5.043792572489991e-08,-9.413384210121832e-06,-0.0099641131173209,0.0958868127118071
329,-1.3957201614589924e-08,2.1959626300524207e-05,-0.0113194205524901,0.1967215855347278
330,-2.077066607597544e-08,2.18980063615426e-05,-0.0074990670534025,-0.8445476517650892
331,-6.2497971242692074e-09,1.2180460858601805e-05,-0.0074927294459876,1.0451164232513457
332,-1.9906105467888414e-08,2.455548700779781e-05,-0.0114778331155524,0.1611672203395642
333,-1.9095550918279972e-08,1.801646516186306e-05,-0.0108531864315235,0.4977291071588576
334,8.353152296691207e-09,1.2546406125192346e-05,-0.0111591875074066,0.2605933804197068
335,-2.151959499485656e-08,1.969195641071675e-05,-0.0076442032598096,0.5286401030083254
336,-1.7344303653544666e-09,1.6218343822714646e-05,-0.0108845233829806,0.3253222955541665
337,2.07766896704375e-08,5.13916468326206e-06,-0.0103033862150947,0.2078216106481425
338,-1.1779143920833758e-08,2.3623694777993764e-05,-0.0122240777514738,0.2952430441736356
339,6.988903900051469e-10,1.3373991694320964e-05,-0.0089623465679531,1.5769902623526364
340,2.8805442088999725e-08,-4.641637767022676e-06,-0.0069860950255489,0.035507326153759
341,-6.201025218486058e-09,1.651178864342678e-05,-0.0087871362401479,1.891151551228657
342,1.3916842123151696e-08,2.3120469616610961e-07,-0.005269902497718,2.2295058896616182
343,-1.0471601363803984e-08,9.590407752391172e-06,-0.0062373086829636,1.5048156305485687
344,1.2349146816248437e-08,-1.5378936120136188e-06,-0.0055714387728798,0.1548779335662491
345,-2.1752748269321387e-08,1.7603735331217507e-05,-0.0070584795227415,-0.0342264156655534
346,8.492432357248571e-08,-3.890313087158301e-05,-0.0026193476209596,-0.066082955130269
347,2.048351456541316e-08,-5.7362235077038734e-06,-0.0069646522751227,-0.9284886230810426
348,3.736820274940114e-08,-9.93455451352142e-06,-0.0066893344383596,-0.0053762475043855
349,5.3925838124380254e-08,-1.8354306856323423e-05,-0.0058502252909521,0.0513314957613231
350,-4.121248009525402e-09,1.7473378239873938e-05,-0.0093723102128902,0.0433824177120223
351,-3.9708724412059976e-08,3.000629482255461e-05,-0.0083178782918009,0.4753673612638261
352,-1.4005952465716614e-08,1.5439040651508587e-05,-0.0073441145955034,0.3065318133538758
353,-7.94490251365687e-09,9.697605045211333e-06,-0.0081207973618333,0.1155058269572704
354,5.441277428630541e-10,1.0151773628508389e-05,-0.0076272082128281,0.409793958867346
355,-1.3603569201333316e-08,1.3229602120171715e-05,-0.005505861605918,0.2049814289612605
356,-1.3633079110064728e-09,9.922611318602392e-06,-0.0072725912913687,0.0743397516974982
357,1.6139818051249896e-08,1.6689945555784334e-06,-0.0072575939773685,0.0700001541456745
358,-1.1116193299187673e-08,1.618079734067024e-05,-0.0083593398740877,0.0783989371503673
359,-2.1271176269973348e-09,8.17170654158206e-06,-0.0056926799229342,0.3012266476062501
360,2.130725235229509e-08,-1.4691106986455586e-06,-0.006315943106613,0.0423228333691355
361,8.612086491338434e-09,6.7568668016731775e-06,-0.0070095329799453,1.239563820537533
362,2.7044588790658963e-09,7.842987654549383e-06,-0.0062844508824437,1.504070988670589
363,-1.3504673418200808e-08,1.3337460407072657e-05,-0.0068901625307297,1.0899418738369735
364,1.4078205869274272e-08,-2.9604533087446105e-06,-0.0045538532229138,0.1059464602240688
365,-1.2076090349921742e-08,1.1902922200657253e-05,-0.0059535578709066,-0.0005107199441087
366,7.023197197733032e-08,-3.143710717545331e-05,-0.0024744805184805,-0.0479416235136873
367,1.195199450521045e-08,-6.113289146014722e-07,-0.0064034657930811,-0.7885601302494301
368,2.514681296528209e-08,-4.950872422027075e-06,-0.006004428339555,-0.0004178919871964
369,2.2523396370210943e-08,-3.313538672777838e-06,-0.0060647045709096,0.0603921071490997
370,-8.938511865453865e-09,1.751297343539071e-05,-0.0081030043516286,0.0366645948046167
371,-1.573691873439854e-08,1.4505040355622087e-05,-0.0056055094119273,0.4606898979508304
372,-1.2550083416940085e-08,1.4863930215436303e-05,-0.0069314931750783,0.2085714881912024
373,-2.5865875639800773e-09,6.715185272898383e-06,-0.006917653783638,0.0929074848028706
374,3.974371484683867e-09,7.829385262495167e-06,-0.0068633592855113,0.3118754097354387
375,-1.4756182924132957e-08,1.3547806841461484e-05,-0.0050311858290145,0.188953780889276
376,-3.4895308864690833e-10,8.495709288403042e-06,-0.0063124953285,0.0757984211698024
377,1.5400883498352754e-08,1.1413736473025483e-06,-0.00622038722831,0.0648868487972488
378,-8.314615793244408e-09,1.4027145990538492e-05,-0.007364813739946,0.0773486859899288
379,2.7227209375979555e-10,8.14446157981763e-06,-0.0058416256855706,0.2911105851900136
380,1.488733514487181e-08,1.2702059529476502e-06,-0.0056674307349943,0.0443523884544169
381,3.148705074451641e-09,8.539496451520634e-06,-0.006318731942237,1.207962178774516
382,3.1816116408123207e-10,8.074929816137555e-06,-0.0056024175064981,1.4330243607092452
383,-1.3997663919421577e-08,1.3225033986121698e-05,-0.0062195309840561,1.045444139631447
384,1.2703469582033193e-08,-3.545692221851607e-06,-0.0035183465309346,0.0931057999517423
385,-1.1401368170621396e-08,1.066731786206668e-05,-0.0051095056706423,0.1015533387593088
386,5.2872015665224743e-08,-2.2561018374585283e-05,-0.0026543835431403,-0.0238795385697187
387,-2.63100807806893e-09,7.129081474932519e-06,-0.0062520057324202,-0.6796928761912051
388,1.6424816617899296e-08,-9.991968392686346e-07,-0.0054572701459831,0.0004312811293304
389,4.513175443969344e-09,4.3497333811600536e-06,-0.0056132816724259,0.0496878438227908
390,-1.1208270796707808e-08,1.6728633225435984e-05,-0.0070084923238985,0.0579434401311047
391,-1.2692447721877044e-08,1.2040634741348942e-05,-0.0048492781170914,0.5147073679395029
392,-1.2602406045351308e-08,1.436334571717134e-05,-0.0062866036332467,0.271368519526821
393,-7.862823273551241e-09,9.361646008809129e-06,-0.0063034335680769,0.0928732825526691
394,1.3876079174579559e-09,7.579299375226611e-06,-0.0059080920261851,0.3756545672141643
395,-1.02055835953401e-08,9.818205072126116e-06,-0.0039418018145081,0.2412205418636727
396,-3.381954526310015e-09,8.97277209104086e-06,-0.005590744131903,0.1576215614521663
397,7.742047079668338e-09,3.4905064129581165e-06,-0.0053999883924864,0.069512937312526
398,-9.579075361612948e-09,1.310781478571457e-05,-0.0063183218140847,0.128870418879327
399,-1.8124888649515126e-09,8.008695940074407e-06,-0.0051221270443982,0.3355381872078095
400,-5.523565812301794e-09,1.3340373659720943e-05,-0.0075523641626753,-0.1104888964886464
401,1.7737515676671095e-09,9.540604124943278e-06,-0.0070981874835434,0.5845437652140901
402,2.567782653173367e-09,5.48038725645128e-06,-0.0054615685194714,0.9669982444936726
403,-5.999491186212199e-09,9.862185578225331e-06,-0.0060042235697834,0.5974402739580844
404,1.5604343372999097e-08,-4.2087032747772923e-07,-0.0054356171166154,-1.0345110640495685
405,-2.3943215015988664e-08,2.1952333717616986e-05,-0.0085566405008325,-0.1715594365528552
406,5.7800816577469056e-08,-2.2386558404807744e-05,-0.0037039200165083,-0.1495923136425485
407,3.4023216951758786e-08,-7.898486780437442e-06,-0.00626132496656,-0.2014567425317317
408,3.688998152958312e-08,-9.142179102440876e-06,-0.0062110279051453,-0.2008278060872624
409,8.531430818981456e-09,2.85287969710742e-06,-0.0060937653438352,-0.1433640865256478
410,-2.9328723286536177e-08,2.593394495484267e-05,-0.0073236062991685,-0.9736781793296402
411,-5.191159058171024e-09,1.17827638799195e-05,-0.0070031252394771,-0.0713805379956382
412,-1.3351832084396165e-08,1.6260496978448558e-05,-0.0075424937631418,0.1312800876760592
413,3.7756714223246e-09,2.92783246613374e-06,-0.0070571373645201,-0.1590784629377032
414,3.22967612783958e-08,-5.480874427268635e-06,-0.0065528802557791,-0.1181721922801507
415,-5.5594667768881465e-08,3.784119451188918e-05,-0.0083202135277537,0.2882095383518546
416,1.2089049687863728e-08,5.413651129953431e-06,-0.0074706949281062,-0.0847841481373151
417,6.595813982466651e-09,8.5466360982528e-06,-0.0077494698908577,-0.1001194513404851
418,-3.887327136703082e-08,2.7291495929168408e-05,-0.008510946739317,0.0871801998093765
419,8.103946474035451e-09,4.70580413402719e-06,-0.0057659305415336,0.44952031205086
420,-1.1384321560745037e-08,2.085856406708333e-05,-0.0108935031645106,-0.1256837324378499
421,-4.058589020417003e-09,1.9065180487554123e-05,-0.0113295169627514,1.0498852053408905
422,-3.217486943540848e-09,1.3103466472874636e-05,-0.009048916450449,1.625551816344073
423,-1.7951721664744014e-08,1.9904430851758192e-05,-0.0096012155677733,1.0176235878339068
424,2.1134830552327344e-08,-7.519294613622662e-07,-0.0073390272069082,-1.5982549460370294
425,-5.456271212932912e-08,4.12927386366916e-05,-0.0130770321298284,-0.2806036026873358
426,5.4605898469617387e-08,-2.0054058016860665e-05,-0.0056082822202228,-0.2671644902024084
427,3.7806095995695046e-08,-3.528787711601442e-06,-0.0103148157686372,-0.2949161071389873
428,3.508882806535496e-08,-1.7779923668914677e-06,-0.0105454634689985,-0.2900931770335764
429,2.038636226497914e-08,-4.16596155661253e-06,-0.0065081110852338,-0.269448076054636
430,-4.203496521108357e-08,3.768130042693639e-05,-0.0107999192378321,-1.32704031103493
431,-1.778317814141096e-08,2.217504201931921e-05,-0.010553252781264,-0.0951344523406094
432,-2.1967696744616623e-08,2.558468179052472e-05,-0.0113768620961147,0.3333753643098784
433,-4.942521204709428e-09,1.184701653862214e-05,-0.0115026084151039,-0.2402076867600603
434,2.4197598147424063e-08,6.268328657021982e-06,-0.0114055830752253,-0.1654553699933518
435,-5.0588254638746656e-08,3.4759387611379324e-05,-0.0087420218632627,0.5321815843231006
436,3.1427827007490805e-10,1.84922051525982e-05,-0.0122141061283849,-0.1119914678733864
437,-9.089069497036917e-09,2.059158730205457e-05,-0.0114601188984584,-0.1948150156863943
438,-5.6315354561239086e-08,3.858351992820279e-05,-0.0120018460960869,0.2323315396389182
439,5.991345974898365e-09,1.0622131867088491e-05,-0.0090235567614176,0.8618777633154756
440,1.710867814236234e-08,-1.5619022931077134e-06,-0.0048704376886088,0.0576664932509514
441,-7.905431117379439e-09,1.1054401216142925e-05,-0.0053719835694185,0.2081191617688464
442,1.896999942126164e-08,-4.087527600440563e-06,-0.0032007739995472,0.9285100720643648
443,1.4002786707933979e-09,1.566087644344627e-06,-0.0038821328609717,0.9013336932700984
444,1.8754497499165506e-08,-4.516534535014004e-06,-0.0042421843838622,0.0654685197130655
445,2.9727757798065137e-08,-6.727869501372727e-06,-0.0045765246218818,-0.0025435568450634
446,5.5569939316768575e-08,-2.530528458333237e-05,-0.001911953173604,0.0015823479671505
447,1.4790538459797992e-08,-4.92093016388077e-06,-0.0044426369286029,-0.010756087920084
448,3.12644474859111e-08,-1.0882960928442046e-05,-0.0039412950999405,-0.0194881137483971
449,3.1948457768216094e-08,-6.285378240322714e-06,-0.0047112650863416,0.0500266896352851
450,1.5091597971306214e-08,2.509343448142687e-06,-0.0054680494160306,0.0132395823730465
451,-1.2257799952889232e-08,1.5038511970173328e-05,-0.0060978365114783,0.2885990500352116
452,2.4914395299896803e-08,-5.95585114259251e-06,-0.0041014065639103,0.2535695476191378
453,1.2014560724925648e-08,-4.638999629009484e-06,-0.0043494684581751,0.0526025774758858
454,2.932500900392065e-08,-7.413900605875591e-06,-0.0043348689003454,0.060155635840418
455,-7.103508892214451e-10,6.67055420633389e-06,-0.0039102426234487,0.3671515041250047
456,4.0803956844392196e-10,7.353862588565695e-06,-0.0051769651334103,0.0879260441233173
457,1.0593768994836571e-08,2.37757149102892e-06,-0.0049725439838758,0.0442132412552905
458,-1.9532591634276405e-08,1.3723959800720635e-05,-0.0050811387903689,0.43219180122083
459,8.36794708160753e-09,1.757566064641082e-06,-0.0040607332177195,0.5731286239647289
460,3.819432972299884e-09,6.3238389998006274e-06,-0.0056557971752701,0.0717556515547398
461,-9.461528806250366e-09,1.074096202598614e-05,-0.0048467677367807,0.2903244769302486
462,1.5025594778464076e-08,-2.1971481633640527e-06,-0.0032565421620645,1.122876726021857
463,-5.999993835104077e-10,2.7473567933977705e-06,-0.0039957608303786,1.1378088987295374
464,2.0787264557194605e-08,-5.864575778765593e-06,-0.0039541547130918,0.0775173011331988
465,2.2277966249539816e-08,-2.050430341515863e-06,-0.0050754394666099,0.0047012342739676
466,5.674984560055663e-08,-2.503290298250249e-05,-0.0020319625770273,0.0036699274914853
467,1.0424889951288208e-08,-1.5964115807065582e-06,-0.0049289822644389,-9.622830284361504e-05
468,3.0683242055100395e-08,-9.652994205289066e-06,-0.0041815048296091,-0.0152930462031928
469,2.8071915125771344e-08,-3.769458944091753e-06,-0.0049168633852145,0.0504909541357974
470,1.0205409850527758e-09,9.289428725911542e-06,-0.0060271286008293,0.0182343028847685
471,-1.3714215681891463e-08,1.516651139706818e-05,-0.0058459445261999,0.4134477191506155
472,2.72241821124422e-08,-6.467355512364268e-06,-0.0043748194471909,0.5735854088313054
473,1.4841095248514516e-08,-5.110521415256436e-06,-0.0044598777710829,0.0836255143496806
474,2.4053659148712822e-08,-3.873555586607201e-06,-0.0048015853174081,0.168733678648318
475,-2.2418289447045936e-11,5.8979609027787205e-06,-0.0037074900503704,0.4859291272739007
476,8.490252249222596e-10,6.168964895615487e-06,-0.0046029868020643,0.0835678478602099
477,6.086763896925216e-09,3.959307159549477e-06,-0.004748315230949,0.0327948845808743
478,-2.1938209193069482e-08,1.4311638510579034e-05,-0.0048269538902997,0.5858672771234996
479,7.583689181864623e-09,1.0964515973523008e-06,-0.0035234125820665,0.7207407120633469
480,7.264247587845482e-09,4.63979799708346e-06,-0.005714264256384,0.0763224403273208
481,-9.484518963676531e-09,1.26512480256202e-05,-0.0059697832716808,0.2833100565209307
482,4.817284450280641e-09,5.357788824147395e-06,-0.0049324787781086,0.9715706954341112
483,-7.793840654788438e-09,8.54871111886104e-06,-0.005263992606813,0.8717642757521128
484,1.7882569823061832e-08,-4.521327999474342e-06,-0.0041094978914677,0.0533543746259674
485,1.779748015628968e-08,1.0648184223249757e-07,-0.0052645427577346,0.0011407372433595
486,5.802406204188463e-08,-2.4601775989342404e-05,-0.002293451121344,0.0101417326848007
487,1.0440035502767842e-08,-2.4576103396789506e-07,-0.00532695998836,0.00727749263582
488,2.7673421005300293e-08,-7.559760351373723e-06,-0.0045537248532585,-0.0122777616896774
489,7.91428948690478e-09,4.662398304266029e-06,-0.0052203015748633,0.0444492498366541
490,-5.030068492480497e-09,1.2090667013938788e-05,-0.0062245923201138,0.0165571578171579
491,-1.0067157769884896e-08,1.3545104501937184e-05,-0.0059472049578164,0.3488600375034948
492,1.6405044211964537e-08,-2.87201350479549e-07,-0.0049464533846255,0.1728710358782933
493,1.3671648857359708e-08,-3.542022770838697e-06,-0.0048282125841349,0.0554433856372644
494,1.851175786037052e-08,-1.4895891836323748e-06,-0.0051363284232557,0.1379722205153361
495,-1.0836125853631175e-08,1.269815259742721e-05,-0.0049049192746449,0.5190610698057514
496,-6.252882281231372e-09,1.0971870270633844e-05,-0.0056312311531807,0.1690985847455824
497,3.7002456282304515e-09,5.772235701619284e-06,-0.0051552684309278,0.0591112967664513
498,-2.5393292750931267e-08,1.80645149342565e-05,-0.0060026943100652,0.4653361685119457
499,-1.850948283532716e-10,6.083658160571659e-06,-0.0044541608751949,0.5181594325333655
500,-3.322634864499047e-08,2.128586336179954e-05,-0.0066545740046707,0.6516474334974075
501,-1.1768660415371711e-08,1.185225377711802e-05,-0.0059974347180919,-0.1015719170907349
502,1.9885716084615295e-08,-3.3273859108739928e-06,-0.0049103963454028,1.6541136886527708
503,-3.556810704139638e-08,1.7382510558721888e-05,-0.0052815459824685,0.8449162276361646
504,-8.392063044482256e-09,5.753546754028172e-06,-0.0044182098964171,-0.90388590069586
505,-7.111388677927266e-08,3.733904782776687e-05,-0.0078955373080324,0.0019250402208721
506,3.7552845499888576e-08,-1.445123343102317e-05,-0.0027137043532059,-0.250835188983399
507,2.814098287728939e-09,6.1142019907034495e-06,-0.0058300791361662,-0.210954209326593
508,2.778290483405793e-08,-4.675318296845981e-06,-0.0049399384748312,-0.2248371526550053
509,-1.762261070403781e-08,1.5125627257028816e-05,-0.0065466892930017,-0.007296060928398
510,-9.45461777521065e-08,5.039313021714974e-05,-0.0078733212096584,-0.0191099341313791
511,-2.1886026450522614e-08,1.3422888922972375e-05,-0.0043302680934355,0.2739878756198226
512,-3.2727251804712795e-08,1.6503352041989812e-05,-0.0050777996399608,0.2720249343522158
513,-3.0838130271604314e-08,1.5968957815748475e-05,-0.0064043421252808,0.0316052152756893
514,-1.6981065442678302e-09,7.198677573261314e-06,-0.0058604748702606,-0.0184932011602192
515,-7.390098000215063e-08,3.787972619528901e-05,-0.0067910836360665,0.1629146069642451
516,-8.591955369396942e-09,1.2763657021741537e-05,-0.0060743590861538,0.0137774231257967
517,1.0476771006295849e-08,2.140379018911176e-06,-0.0053063394369734,-0.02795518971061
518,-3.3232666883624086e-08,1.986467134978967e-05,-0.0067787965777992,0.1240330509742637
519,-3.673959203531752e-08,2.2707626732620945e-05,-0.0067823926269237,0.0122859339787672
520,-2.175372770807371e-08,1.7336447883709027e-05,-0.0064191806771609,0.3747325186235101
521,-1.5062062930226716e-08,1.3332209575112053e-05,-0.005692409873816,-0.1402074605256833
522,1.3399296999459413e-08,1.5214598009928232e-06,-0.0050740713501415,0.9257330340671036
523,-3.7673512141311116e-08,2.086212278412083e-05,-0.0060369977918899,0.5150464176364742
524,-1.0809558803615005e-08,6.814762884221892e-06,-0.0040934519395883,-0.8830061896145536
525,-5.8234903344001054e-08,3.175650577802447e-05,-0.0071445661116982,0.0008356237913864
526,3.5455588798249955e-08,-1.3202945061463469e-05,-0.0026050214297295,-0.2304796951315382
527,1.0911832548643474e-08,3.194332871214733e-06,-0.0052907013635634,-0.1948926630848235
528,1.8182712224756873e-08,-3.1335790673381325e-07,-0.0049983760369725,-0.20078496759686
529,-3.5234209105894365e-08,2.177646543033429e-05,-0.006487779032468,-0.0025820979409749
530,-6.367423044242608e-08,3.615930726642934e-05,-0.0064612975863289,-0.0231342951669313
531,-9.844633493354817e-09,9.783089558634505e-06,-0.0043600886157409,0.2369232073223527
532,-4.2315231076431286e-08,2.277935494728967e-05,-0.0059242024188369,0.1115838523433825
533,-1.4760877409258912e-08,8.553614725403946e-06,-0.0055240966533656,0.00994679667824
534,1.17637086738398e-08,1.33263815460527e-06,-0.0050918292474271,-0.0128278632315625
535,-5.6726474386398074e-08,3.2601471177564415e-05,-0.0066594776318148,0.2223910598133139
536,-3.329864126855447e-09,9.924782209214e-06,-0.0055252246605694,0.0250189948644062
537,9.63592083902398e-09,2.1205320797079708e-06,-0.0049443384288034,-0.0213074122666243
538,-2.6002672322122232e-08,1.6518170184527932e-05,-0.0061331230783593,0.0858448887008883
539,-2.9210724283856848e-08,1.8659519178232387e-05,-0.0058801677204982,0.0095436151050705
540,8.320475542153867e-09,7.004775587263623e-07,-0.0033624791624703,0.022335299384449
541,3.366048496034993e-09,2.9981766598477344e-06,-0.0034478848836783,0.3486453070794347
542,7.503538104451445e-09,7.333313447841094e-07,-0.0032551778756838,0.7747108273071273
543,-2.686130848261165e-09,3.6656569645654255e-06,-0.0036659691842531,0.4065286040463653
544,1.3992143402203804e-08,-2.637051412673364e-06,-0.0037418827710426,-0.0232183845035466
545,1.315985664884778e-08,-6.222085309204317e-07,-0.0044035437826779,-0.0585549927097195
546,4.298449577635314e-08,-1.755922045695399e-05,-0.0021827731541785,-0.0438784813058046
547,-1.8237047427760442e-09,4.827797957740465e-06,-0.0048435540541329,-0.0080298539725931
548,2.578004287851364e-08,-8.037426844629472e-06,-0.0037506791212845,-0.0688441887309856
549,7.036731974940656e-09,3.145822707980221e-06,-0.004603014911663,-0.0151734276690472
550,-1.6302123318073606e-08,1.5339182984576666e-05,-0.0046339917497697,-0.6100118777219526
551,-2.62388032346763e-10,2.731652089707717e-06,-0.0026255022898897,0.1696395052590869
552,9.432896908023736e-09,4.107271550646274e-07,-0.0042916853257348,-0.0376066162421029
553,1.6231619350060526e-08,-3.045707847319028e-06,-0.0041081567339513,-0.0218741439716807
554,4.5826793471093205e-09,4.034885442205649e-06,-0.0047793190497869,-0.0103572563961482
555,-1.7996792300625313e-08,1.4842482345807013e-05,-0.0045276432692938,0.0741260417622135
556,1.1437875313546897e-08,4.1648037385488834e-07,-0.0043457973419347,0.0056830735495341
557,-4.733833325332171e-09,8.170445858990405e-06,-0.0044506969662794,0.1086407496407531
558,-1.8467884593453762e-08,1.3538867250751165e-05,-0.0051253179606977,0.0181584595747157
559,1.0794068623683576e-08,-4.238741346183264e-06,-0.0012287872242525,0.1239080967110297
560,9.651953075657914e-09,-3.127162194112913e-07,-0.0030960221745285,0.0645302425210518
561,2.8062795203967653e-09,3.124500297288715e-06,-0.0033704836336046,0.4930019118440865
562,9.20925069536338e-09,-5.189635037261553e-07,-0.0029810631178657,1.0090175119430354
563,-3.972042479167101e-09,3.997282826254065e-06,-0.0036133832046723,0.5598722871434791
564,1.4938154713206586e-08,-3.476019442505418e-06,-0.0037134151531821,-0.0157616367654169
565,1.0035674421769266e-08,1.7552763183295545e-06,-0.0049780717838739,-0.0601948368490615
566,3.120473688557605e-08,-1.0520828142361989e-05,-0.0029579768757852,-0.0417972961987701
567,-8.171853757961601e-09,7.404275386142585e-06,-0.0047125467313865,-0.0283795803080467
568,2.597060168137128e-08,-6.933869635659912e-06,-0.0042266085739984,-0.0711913867307297
569,6.522837364427325e-09,1.861964091035297e-06,-0.0039805259562987,-0.015757823767698
570,-1.3566846356070076e-08,1.3983698025121434e-05,-0.0046025351353362,-0.5880386144377202
571,-4.8807624608571125e-11,2.9970390079681053e-06,-0.0028871335735951,0.3098048358799913
572,-1.353614263015486e-09,6.828018398272568e-06,-0.0051141923963878,-0.0293206942584994
573,7.769615173458533e-09,2.40161087461388e-06,-0.0049682837540265,-0.0154756316693636
574,-3.6434121302785267e-09,7.709189341378885e-06,-0.0049427019380264,-0.0132532237111934
575,-1.031599217598069e-08,1.0193422442439628e-05,-0.0039346133228791,0.2189658815798481
576,4.191566760347598e-09,4.578200109683905e-06,-0.0049021747689936,0.0230471391437772
577,-4.304364631459471e-09,7.175521484969581e-06,-0.0041640781300134,0.1952008404229815
578,-2.103590863428849e-08,1.3925123709349598e-05,-0.0048619721832748,0.020003731367428
579,1.0990506907470138e-08,-4.217457462504505e-06,-0.0013564726094821,0.2422801894185016
580,1.7028073395763952e-09,6.890393757119639e-06,-0.0052184696331691,0.0850819593533028
581,2.909797955095833e-09,5.828034850343541e-06,-0.0049486106334577,0.4457234975360195
582,4.40597284021011e-09,5.001377563636911e-06,-0.004863834848952,0.955531906382053
583,-1.2477792107856212e-08,1.174245594601093e-05,-0.0061197300368633,0.5514246061042177
584,2.4109104301116333e-08,-6.57658683865332e-06,-0.0043844392359362,-0.0396438602598027
585,-3.4683162173681847e-09,1.1788260291551011e-05,-0.0071390033100034,-0.058523665424089
586,4.58567417562256e-08,-1.60879200971098e-05,-0.0037351631834728,-0.0425905215840363
587,-7.490612796701157e-09,1.0553585800598952e-05,-0.0069873374530182,-0.000592291546386
588,2.7001137621345342e-08,-4.87508599766569e-06,-0.0057158409167114,-0.0797564768589238
589,8.163664991038732e-09,2.3645567643110183e-06,-0.0049650358984113,-0.03807125366874
590,-1.6620365188828906e-08,1.6609500433020567e-05,-0.0054098545759442,-0.7159935765391845
591,3.3898450713110146e-10,4.298592859663941e-06,-0.0039799619550544,0.3634171382014517
592,3.4980675023277286e-09,6.401815014656087e-06,-0.006400859725038,-0.0343808326487402
593,8.408609696342011e-09,4.030739707743601e-06,-0.006369288631297,-0.0122832870567205
594,3.679214435770333e-09,6.403084171165653e-06,-0.0063081650607134,0.0432329365612628
595,-1.9872484375236512e-08,1.804659413436163e-05,-0.0061122066886505,0.213597204419795
596,4.7478684317425746e-09,6.537347780555258e-06,-0.0063380890178386,0.0227658953912036
597,-4.542218314129312e-09,1.0402266661650948e-05,-0.0058981043288493,0.177543847340404
598,-2.5704429872774997e-08,1.8537791126976608e-05,-0.0065768631030472,0.041335542244076
599,6.622774217923677e-09,9.202255510931678e-07,-0.003292052407845,0.3182845410239164
600,3.9561581163721466e-08,-1.0171853763920133e-05,-0.0077396935300268,0.0715478017788697
601,6.44958653150951e-09,1.0197348864982024e-05,-0.0093282935231273,1.4267004014213651
602,1.9149959840092382e-08,3.6839599515392507e-07,-0.0067805396386211,1.9972496295305584
603,-5.659859253667177e-09,7.106177021794476e-06,-0.0070692851826579,1.4705971696584326
604,1.4925572888735417e-08,-6.383898865092164e-07,-0.0068447013877828,0.2925856467151133
605,-1.06530340324387e-08,1.575587298389316e-05,-0.0093870553110723,-0.0230456884293914
606,8.326824209256546e-08,-3.847640990305652e-05,-0.0035006115031605,-0.112823311226005
607,2.292614348865986e-08,-9.049400817182656e-06,-0.0075272170486252,-1.1245567638491822
608,6.723424587486063e-08,-2.5499515354751872e-05,-0.0061281400788834,-0.0854093497430328
609,6.100657290453172e-08,-2.325144888892794e-05,-0.0063226090219392,0.002205379316556
610,2.273351568960072e-08,4.136587793927197e-06,-0.0092710536532733,-0.0213873529124768
611,-4.6495958086853165e-08,3.852151144156744e-05,-0.0111578810420723,0.3438026646199019
612,-6.9532046786946475e-09,1.2507666174998988e-05,-0.0079900824573744,0.1372231888647757
613,1.3262330122998376e-09,3.991309294293366e-06,-0.008372244827776,0.0561996156572756
614,7.66990571055004e-09,7.52130755610203e-06,-0.0088556347840009,0.1669468569573774
615,-2.2605390519911984e-08,2.171113297819932e-05,-0.008130697419557,0.1005337759646946
616,1.0700337346171394e-08,6.054574453832165e-06,-0.0084984883708586,0.0451729390396976
617,2.4417612376481657e-08,-5.878831608185919e-07,-0.0085109435697507,0.0431453758788934
618,1.5297647944251864e-08,4.637556237500815e-06,-0.0090322637380859,0.0527355669542295
619,-1.2415592998138436e-08,1.6993616016258706e-05,-0.0085877687529982,0.1487467340172573
620,3.1745686318008466e-08,-5.301682834538895e-06,-0.0080916736721755,0.0987481399168816
621,-8.397158524076075e-10,1.5160795374113968e-05,-0.0098297032246059,1.8041560033974704
622,1.4873151377159388e-08,2.1949065839299564e-06,-0.0065670641115653,2.4506453479544064
623,-1.1820353033275692e-08,1.0554534443283372e-05,-0.0071848319200247,1.8121937456044
624,1.4423257394828734e-08,-1.3928857055684417e-06,-0.0063239365242577,0.3636568011643505
